,lake_H,temp_H,rain_H,gps24_H,gps34_H,gps36_H,gps37_H
2007-06-23 13:00:00,30.653389830508438,9.19,0.0,0.44239854077773527,0.22336488838473734,0.10176682820948599,0.1386236278337401
2007-06-23 14:00:00,30.68359016393441,10.17,0.0,0.44147389922921215,0.22410241287883462,0.10031090315928586,0.1376785313817396
2007-06-23 15:00:00,30.71623333333332,11.46,0.0,0.45151292597151155,0.22463812328681187,0.09759447804625156,0.13811769349208547
2007-06-23 16:00:00,30.750288135593195,,,0.448268432457231,0.2207521476622057,0.08703921678872738,0.13258334551722104
2007-06-23 17:00:00,30.789442622950798,10.55,0.0,0.46313850173260723,0.23084274430780027,0.10360175526860899,0.14513829678062262
2007-06-23 18:00:00,30.848533333333314,9.815,0.0,0.46926831657042095,0.22785913940273309,0.09681594296043666,0.142319321573737
2007-06-23 19:00:00,30.85305084745761,9.36,0.0,0.4702593517979769,0.23174931629908263,0.09819835596125236,0.14230117721853225
2007-06-23 20:00:00,30.883999999999986,7.7,0.0,0.4736665478341391,0.23500260468296783,0.10528558774808157,0.1505762862321535
2007-06-23 21:00:00,30.91203333333325,,,0.47085033156258516,0.23566721333092114,0.10301377029426731,0.14633037669070856
2007-06-23 22:00:00,30.935576271186388,5.59,0.0,0.47555490971098435,0.23410344416035128,0.10170510661012881,0.14833799593975147
2007-06-23 23:00:00,30.956377049180283,4.696,0.0,0.47819126213978447,0.23912729437698657,0.10626619421815517,0.15194122890003273
2007-06-24 00:00:00,30.974916666666665,5.039,0.0,0.4829106829400172,0.24139043840865243,0.10856796430074217,0.15798434325705918
2007-06-24 01:00:00,30.99171186440675,6.808,0.0,0.48074284004131007,0.2384811678004522,0.10743559973379667,0.15394107283602726
2007-06-24 02:00:00,31.008163934426165,7.37,0.0,0.4791154906308375,0.23749925785124062,0.10577777377940638,0.15065012029870556
2007-06-24 03:00:00,31.025416666666654,6.921,0.0,0.4823943470793747,0.2362205103541834,0.10387291007497804,0.15205208512423565
2007-06-24 04:00:00,31.033677966101596,,,0.48514132172000207,0.2412985838915987,0.10802927780863936,0.15473709805842994
2007-06-24 05:00:00,31.05045901639343,6.546,0.0,0.4867588198138761,0.24033328211318236,0.10920571352170283,0.1550216512341417
2007-06-24 06:00:00,31.06979999999998,7.308,0.0,0.4849973864404418,0.23974968257500592,0.10608503816002039,0.15325128510947375
2007-06-24 07:00:00,31.090220338983034,8.69,0.0,0.48437369249502105,0.23974784996341372,0.10299565032684621,0.15203177711718274
2007-06-24 08:00:00,31.104606557377004,9.69,0.0,0.4902691610739441,0.24153577873775178,0.10702058346767807,0.15530901895683513
2007-06-24 09:00:00,31.12546666666664,,,0.48893700796897893,0.2423603279714146,0.10677501327539135,0.1556144837686964
2007-06-24 10:00:00,31.13154237288133,10.47,0.0,0.4864941490725775,0.2437286616167675,0.10582943617152316,0.155687223527252
2007-06-24 11:00:00,31.1744426229508,11.74,0.0,0.4850836124373822,0.2496426327147891,0.10994019484938387,0.157864729651779
2007-06-24 12:00:00,31.225149999999978,12.510000000000002,0.0,0.48263030268836926,0.24622277828224434,0.10799206146069068,0.15843964369290509
2007-06-24 13:00:00,31.253525423728767,13.05,0.0,0.4927590053451063,0.24421915722672485,0.10585565316142745,0.15707857618957638
2007-06-24 14:00:00,31.28260655737705,14.67,0.0,0.4975431293223231,0.24607371810246395,0.10793239101635475,0.15896840981033736
2007-06-24 15:00:00,31.311749999999982,13.31,0.0,0.5036894505879513,0.24780509293525807,0.10860537001109674,0.16107718101821503
2007-06-24 16:00:00,31.348220338983037,,,0.5045188610950445,0.24655819497752857,0.11139155873992332,0.15898889809248995
2007-06-24 17:00:00,31.383885245901592,13.7,0.0,0.5123864032216783,0.24824693211425933,0.11168954317575036,0.16337722427168672
2007-06-24 18:00:00,31.44221666666662,10.61,0.5,0.5190866414076436,0.2566102182784404,0.11631924170840016,0.17180136921294759
2007-06-24 19:00:00,31.475559322033874,6.993,0.7,0.5223896966173665,0.2589891198323853,0.11296137125617263,0.16918723237108482
2007-06-24 20:00:00,31.560852459016377,6.253,0.0,0.5316451020354159,0.26374670278356704,0.1189320020959913,0.17939077574248982
2007-06-24 21:00:00,31.658116666666615,,,0.5284180989738317,0.2637330747165586,0.11636684891851636,0.17437553766047073
2007-06-24 22:00:00,31.644762711864416,6.113,0.1,0.5341820141891941,0.2632173594814218,0.11497367748056626,0.1803898594220926
2007-06-24 23:00:00,31.669918032786853,4.517,0.0,0.5329784762930271,0.2667745437260578,0.12132345392251327,0.18423769401665308
2007-06-25 00:00:00,31.694666666666663,4.3629999999999995,0.05,0.5347887207152474,0.26683822258446704,0.12007129327101156,0.18491750968920062
2007-06-25 01:00:00,31.713169491525406,3.941,0.5,0.535550470588981,0.26504876120143134,0.11977709475328967,0.18166069224632675
2007-06-25 02:00:00,31.731852459016356,3.703,0.0,0.5388142243885411,0.26579900838844955,0.11918447775913601,0.18079987029420858
2007-06-25 03:00:00,31.748249999999963,5.195,1.3,0.5391414999703771,0.26418815961318215,0.11752983704190025,0.17763735858288188
2007-06-25 04:00:00,31.761932203389772,,,0.5386139188076663,0.264085080941748,0.11785711550542227,0.17764030085466828
2007-06-25 05:00:00,31.77362295081964,5.76,1.1,0.5361441547165412,0.2662470809897831,0.11781830169486261,0.18037764045265198
2007-06-25 06:00:00,31.783816666666606,5.397,1.2999999999999998,0.5377650161284754,0.2706654236989728,0.118582295363518,0.18426818357191876
2007-06-25 07:00:00,31.792661016949165,5.38,0.0,0.5436221717869902,0.2709739684953657,0.11926200733685934,0.18264760507852026
2007-06-25 08:00:00,31.80055737704921,6.811,0.4,0.5422184777841916,0.2658967550252026,0.11637846694227802,0.1775618806452893
2007-06-25 09:00:00,31.80839999999993,,,0.5436049562305393,0.26881609475542795,0.11898808527015982,0.17978092343635543
2007-06-25 10:00:00,31.818389830508426,6.321,0.0,0.5407417328387587,0.27052839416600416,0.1217328029907538,0.18066531869302938
2007-06-25 11:00:00,31.830295081967172,9.86,0.1,0.5427501841708072,0.2730779283842395,0.12379906338439961,0.18356847211325125
2007-06-25 12:00:00,31.846499999999985,11.07,0.0,0.5447218826822443,0.2708312474772985,0.11467145398697391,0.17953778865435427
2007-06-25 13:00:00,31.864932203389824,11.63,0.0,0.5488074091768802,0.2735962914986405,0.11869780845095303,0.1847734804560546
2007-06-25 14:00:00,31.885016393442577,10.71,0.0,0.5461915574002003,0.2737885668067774,0.11844719918353333,0.18301294131007811
2007-06-25 15:00:00,31.906749999999974,8.37,1.3,0.551673097247402,0.2778801357044267,0.11909476686844524,0.18872349500661462
2007-06-25 16:00:00,31.930864406779595,,,0.5418494885654704,0.26742527691990026,0.10556115080242469,0.17709870705411793
2007-06-25 17:00:00,31.9565901639344,8.61,0.3,0.5515793022378332,0.27512291074226275,0.1145716496530189,0.18555672302129678
2007-06-25 18:00:00,31.980199999999908,7.203,2.25,0.5571546215037206,0.27958948880242185,0.11655979182024584,0.18959133259946057
2007-06-25 19:00:00,32.00181355932199,8.8,0.4,0.5534285941300326,0.27737669908359375,0.11659226215155902,0.1857936286809174
2007-06-25 20:00:00,32.019426229508184,5.43,6.0,0.555370415252193,0.277466855058548,0.1177394133933317,0.18572093613484103
2007-06-25 21:00:00,32.03348333333325,,,0.5515149453086607,0.27474032296948614,0.11223882007913949,0.18009250171899413
2007-06-25 22:00:00,32.04642372881356,4.544,0.5,0.5555569989918072,0.2772657254031548,0.11636319063842478,0.1853787561689041
2007-06-25 23:00:00,32.05732786885242,4.957,0.0,0.5568407783656368,0.27889622632529576,0.11764850965517255,0.18579181962454933
2007-06-26 00:00:00,32.06661666666659,4.557,0.0,0.5570872528081482,0.27418580437950824,0.11306723227887559,0.1837862069923014
2007-06-26 01:00:00,32.07388135593213,1.642,0.0,0.5571121101191685,0.27656114548921434,0.11503814438607962,0.1850503095351167
2007-06-26 02:00:00,32.080491803278655,1.486,0.0,0.5608096776249534,0.28033245058093526,0.11815043985000843,0.1869510660526046
2007-06-26 03:00:00,32.086483333333305,0.765,0.0,0.5607248791211478,0.2758599541494045,0.1146108585268402,0.183789731706742
2007-06-26 04:00:00,32.09184745762707,,,0.5624881435086538,0.2779179381312293,0.11414327987784217,0.18382997507572305
2007-06-26 05:00:00,32.09595081967208,0.784,0.0,0.5645866887628261,0.27876936097933896,0.11476892280160486,0.18532141906999602
2007-06-26 06:00:00,32.10008333333338,1.8685,0.0,0.5674494672320624,0.28091786091467663,0.11691134532350851,0.1860108245797246
2007-06-26 07:00:00,32.102932203389834,2.288,0.0,0.5656679484007794,0.27986020963441693,0.11440284618853848,0.18309916330222936
2007-06-26 08:00:00,32.106442622950766,3.114,0.0,0.5695688150394937,0.2803073945721245,0.11420400215521659,0.1846031300305182
2007-06-26 09:00:00,32.10980000000006,,,0.5675634434909368,0.2790904340561941,0.11196086618436864,0.18318848633489163
2007-06-26 10:00:00,32.11486440677963,3.446,0.0,0.5674415954610296,0.28020556427782534,0.1151786323959483,0.1845580426576358
2007-06-26 11:00:00,32.12286885245896,5.422,0.0,0.569462313829006,0.28188380330976864,0.11485771946232183,0.18533397517981462
2007-06-26 12:00:00,32.13558333333329,4.7795,0.0,0.5689382246717418,0.28249296931321166,0.11271143336717446,0.1836719268234446
2007-06-26 13:00:00,32.150152542372794,6.48,0.0,0.5756361442844817,0.28495715890562734,0.11775248022009853,0.1893221117548895
2007-06-26 14:00:00,32.16362295081966,6.235,0.0,0.5741265567755481,0.2828359410938788,0.11455030679163776,0.18658856481848013
2007-06-26 15:00:00,32.18019999999999,7.08,0.0,0.5778797865612559,0.2869948292809171,0.11903207556213194,0.1911575089723295
2007-06-26 16:00:00,32.195559322033844,,,0.5723112468546069,0.2806624146799102,0.1125443787017691,0.18501922447519897
2007-06-26 17:00:00,32.21131147540988,6.358,0.0,0.5805276350567659,0.2861257985128756,0.11652362277617996,0.18970359035120923
2007-06-26 18:00:00,32.22638333333329,5.484999999999999,0.0,0.5876934611131774,0.29795587083221325,0.12015884019481558,0.1953294930334481
2007-06-26 19:00:00,32.23861016949151,3.104,0.0,0.5815248948174686,0.2890667319232193,0.11724987602560807,0.1901860964351082
2007-06-26 20:00:00,32.24877049180324,1.859,0.0,0.5825334101102714,0.2872579096729852,0.11743535535345757,0.1898284478900808
2007-06-26 21:00:00,32.256249999999994,,,0.5821594975056037,0.2874126818718369,0.11472424023633716,0.18808598446675664
2007-06-26 22:00:00,32.26284745762713,2.239,0.0,0.5818642359376676,0.28583651218792316,0.1132985064778117,0.1874431909904743
2007-06-26 23:00:00,32.26867213114749,1.979,0.0,0.5849203170118551,0.2875588092929777,0.11657067106406448,0.1902764901274201
2007-06-27 00:00:00,32.273683333333345,0.8865000000000001,0.0,0.5863405885347196,0.2858155361580808,0.1163896146294844,0.18964925078159509
2007-06-27 01:00:00,32.27737288135584,0.409,0.0,0.5863148417490768,0.2870422761198422,0.11763248374975802,0.190156316360636
2007-06-27 02:00:00,32.28145901639337,-0.115,0.0,0.5870515620084122,0.2868377296529965,0.11291931556548428,0.188068877953996
2007-06-27 03:00:00,32.28368333333331,-1.741,0.0,0.5878355567448672,0.2848731314589886,0.11152301692675008,0.18640828897206643
2007-06-27 04:00:00,32.28677966101685,,,0.5889838327558298,0.286192250327335,0.11241796814802194,0.18842497797141747
2007-06-27 05:00:00,32.288688524590036,-1.708,0.0,0.5923483217326571,0.2883693380159627,0.11336432759475591,0.18915753781659697
2007-06-27 06:00:00,32.29048333333336,-2.053,0.0,0.594980791011597,0.29103571430160363,0.11594085297351105,0.1913122119350296
2007-06-27 07:00:00,32.2921016949152,-2.549,0.0,0.5942987839997723,0.28927870347798196,0.11295488190777797,0.1898757840486409
2007-06-27 08:00:00,32.2934426229507,0.091,0.0,0.5973036213186647,0.2915904417159408,0.11295654522477026,0.18989051376614335
2007-06-27 09:00:00,32.29441666666663,,,0.5960700331851887,0.2883745729592001,0.11418911053156543,0.19037190618132127
2007-06-27 10:00:00,32.29738983050838,1.392,0.0,0.5976289233334512,,0.1172547288972941,0.19275274764197645
2007-06-27 11:00:00,32.30385245901639,2.511,0.0,0.596944518339378,,0.11411450473389115,0.18980945351117104
2007-06-27 12:00:00,32.3142833333333,3.6105,0.0,0.5993011636341696,,0.11494503915086796,0.19259006338716014
2007-06-27 13:00:00,32.32820338983046,1.325,0.0,0.604040734088977,,0.11534156793657468,0.19339410971134313
2007-06-27 14:00:00,32.34573770491798,2.967,0.0,0.6084145432666584,,0.11624390070808426,0.19600122316536664
2007-06-27 15:00:00,32.36551666666664,2.405,0.0,0.6151392376262744,,0.11752184903265356,0.1990820672077441
2007-06-27 16:00:00,32.38606779661014,,,0.6068323175242657,,0.10258571937403936,0.18789754855017413
2007-06-27 17:00:00,32.4066393442623,3.323,0.0,0.6170235597585039,,0.1097145169731051,0.19468882496329398
2007-06-27 18:00:00,32.4261833333333,3.2405,0.0,0.6225798882422193,0.3131569795720216,0.12039947400315455,0.2043495447399188
2007-06-27 19:00:00,32.44438983050843,2.517,0.0,0.6260330005470744,0.30611672886798025,0.12194620692841199,0.20908398035588857
2007-06-27 20:00:00,32.461311475409815,1.736,0.0,0.6254760731643804,0.3084893720154054,0.1255584286623555,0.21078993361169754
2007-06-27 21:00:00,32.474366666666654,,,0.6250344507712958,0.30492128139126895,0.1210555851126409,0.2072141976632874
2007-06-27 22:00:00,32.48535593220334,0.593,0.0,0.6267455401042169,0.3028271150157735,0.11805383624554437,0.20529531924212027
2007-06-27 23:00:00,32.49470491803278,-0.609,0.0,0.6270527914489351,0.3031417798392529,0.11815840811399819,0.20549193915998007
2007-06-28 00:00:00,32.50171666666657,-0.7395,0.0,0.6272310895606571,0.30224859694507916,0.11747610394753373,0.20535082370111382
2007-06-28 01:00:00,32.50652542372876,-1.038,0.0,0.6286691762465634,,0.12061398071984471,0.2066407781441039
2007-06-28 02:00:00,32.51201639344257,-1.397,0.0,0.629533024319578,,0.11859164663148382,0.2061121971322709
2007-06-28 03:00:00,32.518416666666624,-1.79,0.0,0.6319979394190369,,0.1206462326575895,0.20800165463815293
2007-06-28 04:00:00,32.5216610169492,,,0.631144757516531,,0.11834524896316219,0.20642056023865935
2007-06-28 05:00:00,32.52532786885247,-2.314,0.0,0.633055002123586,,0.12076804979641426,0.20862360764328305
2007-06-28 06:00:00,32.52808333333322,-2.732,0.0,0.6327092042439565,,0.12020169356917017,0.20684825073296442
2007-06-28 07:00:00,32.52971186440669,-1.623,0.0,0.6341700462357396,,0.11799321028008902,0.20623746188426906
2007-06-28 08:00:00,32.5319672131148,-0.813,0.0,0.6371292340588789,,0.11934664595097796,0.20759281999860832
2007-06-28 09:00:00,32.53420000000002,,,0.636094511145608,0.3064335930406044,0.11898708768816049,0.20698634704456376
2007-06-28 10:00:00,32.53901694915246,0.898,0.0,0.633338622218919,0.3070906753697931,0.11869332416517203,0.20593830943098906
2007-06-28 11:00:00,32.5457213114754,3.542,0.0,0.6354136884490097,0.3083526765225802,0.11916973254079248,0.20597974440322342
2007-06-28 12:00:00,32.55589999999996,5.7485,0.0,0.6376075217151992,0.30943719018420135,0.11888387168234082,0.20743464601527123
2007-06-28 13:00:00,32.571203389830465,8.08,0.0,0.6424943698284598,0.3094480414358608,0.11838473552118846,0.20986626244102521
2007-06-28 14:00:00,32.59011475409833,8.71,0.0,0.6438336822868603,0.31043896767382007,0.11743704021709446,0.20797530692924038
2007-06-28 15:00:00,32.612116666666665,8.82,0.0,0.6496999959344524,0.3119666994930709,0.11802895667742916,0.21131554633926164
2007-06-28 16:00:00,32.63277966101688,,,0.6445348998666217,0.3080265296591498,0.11074817436849527,0.20592177041157622
2007-06-28 17:00:00,32.65657377049177,8.57,0.0,0.6536165987272066,0.3132276615285135,0.11807209748394097,0.21163343443028562
2007-06-28 18:00:00,32.68021666666663,7.855,0.0,0.656216419089773,0.3195679512721233,0.11628155491187497,0.21347419321519176
2007-06-28 19:00:00,32.70025423728811,7.78,0.0,0.6597669767918432,0.3194839167664243,0.12288776692439714,0.21848409060899399
2007-06-28 20:00:00,32.71696721311473,5.617,0.0,0.6594603862375731,0.32022618194110425,0.12455584623136855,0.21934329946888811
2007-06-28 21:00:00,32.73188333333327,,,0.6620597671667977,0.3200836277901935,0.12618578720113685,0.22134697763804984
2007-06-28 22:00:00,32.74293220338988,4.377,0.0,0.6613567860585835,0.3192450321745955,0.12462961193753021,0.22020862549703263
2007-06-28 23:00:00,32.75083606557368,3.325,0.0,0.6603758675415504,0.3185122871377158,0.12398168140471894,0.21776334132158565
2007-06-29 00:00:00,32.75698333333331,2.971,0.0,0.6605889845480859,0.31554766276894525,0.12068947931462357,0.21659612215860088
2007-06-29 01:00:00,32.76333898305086,3.109,0.0,0.6642320409238889,0.3188532937351894,0.12362254943120934,0.21896722323267975
2007-06-29 02:00:00,32.76877049180321,3.393,0.0,0.6633180184109392,0.31866489650583946,0.12291379907222998,0.21871579049543027
2007-06-29 03:00:00,32.77311666666664,2.815,0.0,0.6648723232556489,0.3168319841125689,0.12147510294417915,0.21637175820438415
2007-06-29 04:00:00,32.77723728813552,,,0.6660916587465324,0.31965252370277863,0.12398736022027314,0.22028841192107268
2007-06-29 05:00:00,32.77972131147532,2.34,0.0,0.6679947931992374,0.32091153021552904,0.12355989576001292,0.22047826279118168
2007-06-29 06:00:00,32.78378333333328,2.9829999999999997,0.0,0.6682448589015748,0.3202023222997786,0.11938746965133507,0.2171388840942097
2007-06-29 07:00:00,32.78603389830508,4.804,0.0,0.6695738974754101,0.3213992120437895,0.12088152025104087,0.21889995253129924
2007-06-29 08:00:00,32.78729508196709,6.78,0.0,0.6689434588870933,0.32012245313406074,0.1199737551323115,0.2173568479795807
2007-06-29 09:00:00,32.78963333333336,,,0.6677222538199139,0.3194796348478805,0.1213252572852929,0.21680699092901345
2007-06-29 10:00:00,32.79384745762712,5.747,0.0,0.6676370537191432,0.3187489535838905,0.11958279836910711,0.2157428697665532
2007-06-29 11:00:00,32.80255737704915,5.978,0.0,0.6681836589982781,0.3184848789333305,0.11626158810791819,0.2136086896055307
2007-06-29 12:00:00,32.79858333333325,7.710000000000001,0.0,0.67044194558354,0.3176758882725162,0.11514155243215968,0.21220443935168834
2007-06-29 13:00:00,32.76669491525419,11.09,0.0,0.6782487564748378,0.3217307493002119,0.11922970758946363,0.21906144204299124
2007-06-29 14:00:00,32.784426229508156,11.16,0.0,0.6821385294810578,0.3230676175099457,0.11859874048145207,0.21780122286249334
2007-06-29 15:00:00,32.80829999999994,10.33,0.0,0.6860129927933316,0.3228152071431598,0.12195712861251119,0.22228910474531366
2007-06-29 16:00:00,32.83562711864402,,,0.6872262518407922,0.3251721718464336,0.1178954001565595,0.22091405461528596
2007-06-29 17:00:00,32.86418032786882,10.95,0.0,0.6975433082827738,0.3292912308909267,0.1249102294844071,0.228385737925803
2007-06-29 18:00:00,32.89296666666662,9.525,0.0,0.7059842714070302,0.33176249890380055,0.12974241920462257,0.2328978619728668
2007-06-29 19:00:00,32.91881355932202,8.02,0.0,0.7050334652382184,0.3361817603094875,0.12798882628539113,0.23359227405097072
2007-06-29 20:00:00,32.94037704918028,6.509,0.0,0.7088588742687639,0.3385162403040083,0.12922258501055534,0.23657081434709046
2007-06-29 21:00:00,32.95945000000002,,,0.7112464126406918,0.3375070544041176,0.1289748214674017,0.23903442129353927
2007-06-29 22:00:00,32.974389830508414,6.086,0.0,0.7101014308336835,0.3372823247948576,0.12852171008223223,0.23806821755164767
2007-06-29 23:00:00,32.986770491803256,6.354,0.0,0.7090711092837466,0.3362971077864205,0.1263140949778159,0.2359368806749922
2007-06-30 00:00:00,32.9971333333333,5.014,0.0,0.7129895334014567,0.33904795708557617,0.1341400352446899,0.2430950309278896
2007-06-30 01:00:00,33.00525423728813,6.233,0.0,0.7163707259759711,0.34249806720137904,0.1354719220102166,0.245409195496841
2007-06-30 02:00:00,33.01234426229508,3.8,0.0,0.7131181476387661,0.3395671437515134,0.1311906124797046,0.24218572740485078
2007-06-30 03:00:00,33.017516666666594,4.36,0.0,0.711808853932475,0.33838021388388534,0.127116769436653,0.23709945521929884
2007-06-30 04:00:00,33.021898305084726,,,0.7125479300061396,0.3390121131833389,0.13057078446621517,0.2383791567607177
2007-06-30 05:00:00,33.025147540983546,4.342,0.0,0.7144230219214041,0.3394288725239156,0.12929575357714845,0.23805144126126668
2007-06-30 06:00:00,33.02814999999988,4.012,0.0,0.7141313772886068,0.3377145668220531,0.12511145418502362,0.23557651114849623
2007-06-30 07:00:00,33.02969491525408,5.739,0.0,0.7164977892306322,0.3402127167331716,0.1288737109518225,0.23772737651406925
2007-06-30 08:00:00,33.03127868852459,6.695,0.0,0.7177237789908879,0.33909731449072067,0.12838211066651584,0.2358748222650592
2007-06-30 09:00:00,33.03453333333325,,,0.7173634402295836,0.341179182236756,0.12943902631759435,0.23811690136387487
2007-06-30 10:00:00,33.041186440677905,8.04,0.0,0.7181130565398028,,0.12898017217788932,0.23901505329742334
2007-06-30 11:00:00,33.05134426229508,9.14,0.0,0.721429510901923,0.3447467344362618,0.13270197991823962,0.24273483396583906
2007-06-30 12:00:00,33.06266666666662,10.2,0.0,0.7264589491347075,0.34965496021927694,0.13630323851063217,0.24951999337829095
2007-06-30 13:00:00,32.88166101694912,11.27,0.0,0.7268647485492653,0.3473393895548521,0.13296528779621952,0.24545223207626118
2007-06-30 14:00:00,32.49919672131142,12.4,0.0,0.7279740223593527,0.3477262555441636,0.13024797690584744,0.24377689002642317
2007-06-30 15:00:00,32.54004999999995,12.14,0.0,0.7325053197122962,0.34246741682170917,0.13186284353554245,0.24692731074964372
2007-06-30 16:00:00,32.57461016949152,,,0.734236232212179,0.34556508013403864,0.12764858419518396,0.2433689922213979
2007-06-30 17:00:00,32.62063934426223,11.31,0.0,0.7439692303366227,0.3490184831458398,0.1319758783217686,0.24918927311020883
2007-06-30 18:00:00,32.64414999999995,11.745000000000001,0.0,0.752035294134621,0.35499747711756147,0.13846136486502358,0.25310778811794993
2007-06-30 19:00:00,32.67420338983049,9.85,0.0,0.7489050243734507,0.3534134695473245,0.13479920245649507,0.2526436306649927
2007-06-30 20:00:00,32.707836065573765,8.72,0.0,0.7521335361257065,0.3555946392912398,0.13731015159450868,0.2537360216586284
2007-06-30 21:00:00,32.739333333333285,,,0.7554517364248735,0.357608028215629,0.13922541938873614,0.25653038940556117
2007-06-30 22:00:00,32.765033898305084,7.63,0.0,0.7562052438317733,0.35750714566805175,0.14024063479353613,0.2587941526868672
2007-06-30 23:00:00,32.78311475409831,7.37,0.0,0.7579572041922388,0.3589086361157924,0.1418510500400065,0.26039536636861027
2007-07-01 00:00:00,32.79324999999999,8.815,0.0,0.7568385437553772,0.35524894976874066,0.14132839999432661,0.26064202049977625
2007-07-01 01:00:00,32.80042372881351,8.27,0.0,0.7576557407115236,,,
2007-07-01 02:00:00,32.825885245901574,8.36,0.0,0.7620800975003604,,,
2007-07-01 03:00:00,32.85361666666666,8.04,0.0,0.761597097151728,,,
2007-07-01 04:00:00,32.875525423728725,,,0.7650249293338034,,,
2007-07-01 05:00:00,32.90229508196717,5.075,0.0,0.7658754606363938,,,
2007-07-01 06:00:00,32.919899999999956,5.1530000000000005,0.0,0.7633943466094671,,,
2007-07-01 07:00:00,32.939016949152474,6.529,0.0,0.7649643287099968,,,
2007-07-01 08:00:00,32.95390163934426,7.51,0.0,0.7682319562240741,,,
2007-07-01 09:00:00,32.96323333333339,,,0.7664412820492041,,,
2007-07-01 10:00:00,32.963474576271224,9.47,0.0,0.7632895597789543,0.35633806754555897,,
2007-07-01 11:00:00,32.97304918032785,10.95,0.0,0.7647579340188534,0.36065013910693045,0.15783308485927075,0.2587146276973549
2007-07-01 12:00:00,32.974,12.629999999999999,0.0,0.7699490124399015,0.36808064905156085,0.16666831291469225,0.2680803159960667
2007-07-01 13:00:00,33.04791525423724,14.34,0.0,0.768078517047662,0.3582822033623748,0.14914868236508172,0.25442097131639513
2007-07-01 14:00:00,33.07632786885242,13.32,0.0,,0.3620874797046913,0.15597658957451244,0.259814535225465
2007-07-01 15:00:00,33.106983333333325,12.44,0.0,,0.3661802528507748,0.1590874940771189,0.266031160738482
2007-07-01 16:00:00,33.13083050847454,,,,0.3626062423720203,0.15554686472775997,0.2615052044180667
2007-07-01 17:00:00,33.157295081967156,8.81,2.9,,0.3669064181843242,0.1614129836955378,0.26636193154900945
2007-07-01 18:00:00,33.17966666666663,5.3895,0.85,,0.3676860678041435,0.15990368274986666,0.25972327474775553
2007-07-01 19:00:00,33.19857627118641,6.521,0.7,,0.3631973761100882,0.15461769914861853,0.2588985409564035
2007-07-01 20:00:00,33.21440983606554,5.198,5.4,,0.363970273938362,0.15535775278725164,0.2590621288090985
2007-07-01 21:00:00,33.22631666666659,,,,0.3649819016430361,0.15684833977288085,0.26033927438997156
2007-07-01 22:00:00,33.23518644067797,5.078,0.3,,0.36322668333673275,0.1537058576597132,0.25779161751442825
2007-07-01 23:00:00,33.24355737704918,5.603,0.0,,0.3618845514795866,0.15304981389956246,0.25836807372485243
2007-07-02 00:00:00,33.249916666666635,6.537,0.0,0.7748445840348708,0.3610928571271962,0.15236147367829386,0.2584374424758668
2007-07-02 01:00:00,33.25510169491523,7.94,0.1,0.7787044196578892,0.3641767434497356,0.1545987322270913,0.25993801485197177
2007-07-02 02:00:00,33.26018032786882,4.182,3.6,0.7790981782272781,0.36298790925596214,0.1518521129585105,0.25650072666146
2007-07-02 03:00:00,33.26353333333336,4.437,2.2,0.7801906929415764,0.36193331883060875,0.15089693308451507,0.2557610698235716
2007-07-02 04:00:00,33.26676271186437,,,0.7827447813979537,0.3647019483552716,0.15277252188275692,0.25970178788153875
2007-07-02 05:00:00,33.26993442622951,3.442,0.3,0.785056553335178,0.3668829311325776,0.15462832149744238,0.2598661169192884
2007-07-02 06:00:00,33.27230000000016,3.3295,0.95,0.7854834987100275,0.3665455769798094,0.15303832542637558,0.26046711158007013
2007-07-02 07:00:00,33.2741016949152,2.976,0.7,0.7883306415506037,0.3681443119599032,0.15495355660263904,0.2623339140107523
2007-07-02 08:00:00,33.27524590163927,3.552,0.0,0.7895727256469428,0.3689476266041639,0.15474369826350826,0.26285488900368287
2007-07-02 09:00:00,33.27823333333325,,,0.7866068206777543,0.36682449085457747,0.15265679269979204,0.2598820376098695
2007-07-02 10:00:00,33.285135593220275,5.313,0.0,0.789274938080741,0.36699181511556295,0.15262155789507129,0.25901416733289023
2007-07-02 11:00:00,33.29286885245896,4.867,0.0,0.7919574144758533,0.3735874967732716,0.15685057964784288,0.26472336807589475
2007-07-02 12:00:00,33.30099999999995,5.9915,0.0,0.7932925734051612,0.3712896246976871,0.15761294001062312,0.26477724881682696
2007-07-02 13:00:00,33.311406779660985,8.52,0.0,0.791103723330814,0.3660300139564423,0.14835514538059763,0.2555035177233101
2007-07-02 14:00:00,33.33011475409834,7.86,0.0,0.7989774714702457,0.37175937485527577,0.15814483613319466,0.2647962894630623
2007-07-02 15:00:00,33.353566666666644,5.522,0.0,0.7990567302210468,0.3703568458561427,0.1527462183800794,0.2602510327534561
2007-07-02 16:00:00,33.373999999999974,,,0.8030883692209977,0.3749153891041278,0.15726441728406323,0.26717899252529476
2007-07-02 17:00:00,33.392557377049144,7.18,0.0,0.8092565705927405,0.37596327466096663,0.16055473782242932,0.271874676940625
2007-07-02 18:00:00,33.408949999999926,7.845000000000001,0.0,0.8060067512710433,0.37599996397354524,0.15631969674409152,0.2668526097432692
2007-07-02 19:00:00,33.4209491525424,7.08,0.0,0.8101890691670764,0.3827340806577722,0.16928872938602843,0.2773054555609738
2007-07-02 20:00:00,33.43208196721307,3.918,0.0,0.8108020715897816,0.385667955789348,0.1703006287599302,0.28007766471484247
